images,values
images/002244.png,-5.859394
images/002245.png,6.468786
images/002246.png,-3.649368
images/002247.png,-0.833672
images/002248.png,0.474153
images/002249.png,0.655038
images/002250.png,1.754501
images/002251.png,5.998251
images/002252.png,-8.499704
images/002253.png,9.476966
images/002254.png,6.525999
images/002255.png,-1.854956
images/002256.png,6.747601
images/002257.png,-3.313772
images/002258.png,-9.147466
images/002259.png,-8.235818
images/002260.png,7.750524
images/002261.png,6.963425
images/002262.png,-7.867098
images/002263.png,8.289666
images/002264.png,-2.405492
images/002265.png,7.774118
images/002266.png,4.155175
images/002267.png,0.754118
images/002268.png,6.367108
images/002269.png,-5.217461
images/002270.png,6.319189
images/002271.png,-0.472488
images/002272.png,-2.850458
images/002273.png,5.145741
images/002274.png,-7.080887
images/002275.png,7.543139
images/002276.png,-2.541626
images/002277.png,5.887994
images/002278.png,-3.962393
images/002279.png,-10.248509
images/002280.png,-11.292937
images/002281.png,-2.475972
images/002282.png,0.561012
images/002283.png,-4.051613
images/002284.png,6.269657
images/002285.png,-3.737294
images/002286.png,-9.281202
images/002287.png,7.126487
images/002288.png,0.605049
images/002289.png,8.545344
images/002290.png,8.164719
images/002291.png,-0.546449
images/002292.png,-4.230256
images/002293.png,-4.523689
images/002294.png,0.318569
images/002295.png,8.995878
images/002296.png,7.816771
images/002297.png,8.99275
images/002298.png,-8.995622
images/002299.png,-2.772671
images/002300.png,-3.912868
images/002301.png,-3.721243
images/002302.png,7.322001
images/002303.png,8.474928
images/002304.png,7.396644
images/002305.png,-5.14494
images/002306.png,-1.909423
images/002307.png,4.275283
images/002308.png,6.050096
images/002309.png,-3.249742
images/002310.png,3.994213
images/002311.png,9.657114
images/002312.png,6.332061
images/002313.png,-4.227762
images/002314.png,8.453136
images/002315.png,6.925603
images/002316.png,-7.793588
images/002317.png,-1.823581
images/002318.png,-2.908345
images/002319.png,3.285133
images/002320.png,8.291066
images/002321.png,5.837826
images/002322.png,2.770615
images/002323.png,0.390983
images/002324.png,3.26828
images/002325.png,-5.678426
images/002326.png,-5.222786
images/002327.png,5.539607
images/002328.png,8.384271
images/002329.png,6.759066
images/002330.png,-4.04367
images/002331.png,-3.584536
images/002332.png,-2.119405
images/002333.png,-2.261538
images/002334.png,-2.413754
images/002335.png,1.753056
images/002336.png,2.427204
images/002337.png,-0.149983
images/002338.png,9.746491
images/002339.png,3.899283
images/002340.png,-5.739463
images/002341.png,2.579061
images/002342.png,-0.205907
images/002343.png,9.42512
images/002344.png,7.705065
images/002345.png,8.338823
images/002346.png,9.156672
images/002347.png,4.7711
images/002348.png,-1.098218
images/002349.png,1.660703
images/002350.png,2.772211
images/002351.png,-5.929064
images/002352.png,-1.742586
images/002353.png,-1.987875
images/002354.png,-7.88486
images/002355.png,-4.244025
images/002356.png,7.777487
images/002357.png,-8.113083
images/002358.png,-4.605342
images/002359.png,10.090779
images/002360.png,8.53546
images/002361.png,9.837715
images/002362.png,-1.169144
images/002363.png,-3.741887
images/002364.png,-3.385155
images/002365.png,-1.425104
images/002366.png,-10.411777
images/002367.png,-4.495678
images/002368.png,6.473617
images/002369.png,6.222833
images/002370.png,8.948884
images/002371.png,-3.461429
images/002372.png,3.910968
images/002373.png,-1.717277
images/002374.png,8.067524
images/002375.png,8.007801
images/002376.png,-6.484559
images/002377.png,-4.204842
images/002378.png,-4.089234
images/002379.png,9.144264
images/002380.png,-2.611736
images/002381.png,6.165968
images/002382.png,-8.051712
images/002383.png,-1.780283
images/002384.png,9.253949
images/002385.png,7.521901
images/002386.png,3.208424
images/002387.png,-1.936289
images/002388.png,-3.649787
images/002389.png,-4.577727
images/002390.png,10.717031
images/002391.png,6.297304
images/002392.png,9.447881
images/002393.png,-1.893642
images/002394.png,8.02226
images/002395.png,-9.395831
images/002396.png,8.256012
images/002397.png,-7.178016
images/002398.png,-2.468887
images/002399.png,8.601517
images/002400.png,9.465453
images/002401.png,9.241351
images/002402.png,-5.179514
images/002403.png,8.119698
images/002404.png,-3.832191
images/002405.png,2.017982
images/002406.png,-8.23831
images/002407.png,-0.332738
images/002408.png,4.890426
images/002409.png,1.739944
images/002410.png,-6.829043
images/002411.png,-0.888374
images/002412.png,9.855121
images/002413.png,-1.671052
images/002414.png,4.664168
images/002415.png,-4.798699
images/002416.png,3.287339
images/002417.png,-5.364377
images/002418.png,4.37967
images/002419.png,-3.971911
images/002420.png,-0.201456
images/002421.png,-1.704391
images/002422.png,-2.518785
images/002423.png,8.167537
images/002424.png,6.050171
images/002425.png,-3.811834
images/002426.png,1.992858
images/002427.png,0.089136
images/002428.png,-8.068877
images/002429.png,4.757948
images/002430.png,-1.566164
images/002431.png,9.724568
images/002432.png,8.755361
images/002433.png,5.177702
images/002434.png,6.4991
images/002435.png,-2.521478
images/002436.png,-9.421145
images/002437.png,0.786893
images/002438.png,3.988571
images/002439.png,-5.151586
images/002440.png,-2.718098
images/002441.png,-7.102003
images/002442.png,6.566338
images/002443.png,-9.615191
images/002444.png,4.031824
images/002445.png,-2.746855
images/002446.png,-0.137709
images/002447.png,-2.535492
images/002448.png,1.607259
images/002449.png,8.180148
images/002450.png,-6.060884
images/002451.png,-6.606253
images/002452.png,-12.415322
images/002453.png,-4.304843
images/002454.png,4.815903
images/002455.png,10.505028
images/002456.png,-1.366205
images/002457.png,-0.66517
images/002458.png,7.368621
images/002459.png,1.385575
images/002460.png,0.623508
images/002461.png,-9.392425
images/002462.png,-9.215863
images/002463.png,0.79715
images/002464.png,4.63111
images/002465.png,7.73983
images/002466.png,-7.876395
images/002467.png,6.71281
images/002468.png,7.063383
images/002469.png,0.456188
images/002470.png,6.275105
images/002471.png,-0.764301
images/002472.png,-4.187567
images/002473.png,3.300138
images/002474.png,1.517474
images/002475.png,2.211643
images/002476.png,5.293769
images/002477.png,-0.805204
images/002478.png,-8.826388
images/002479.png,3.217771
images/002480.png,0.100729
images/002481.png,-0.311508
images/002482.png,-7.777373
images/002483.png,4.460521
images/002484.png,8.588478
images/002485.png,0.287107
images/002486.png,-0.123919
images/002487.png,-4.18399
images/002488.png,9.500289
images/002489.png,-5.604016
images/002490.png,8.442791
images/002491.png,-1.48755
images/002492.png,-2.754564
images/002493.png,3.183186
images/002494.png,8.535711
images/002495.png,-4.994731
images/002496.png,-5.075238
images/002497.png,9.450133
images/002498.png,1.160781
images/002499.png,3.587628
images/002500.png,4.586709
images/002501.png,-8.606537
images/002502.png,-4.694321
images/002503.png,-5.004391
images/002504.png,8.72258
images/002505.png,6.477342
images/002506.png,5.134482
images/002507.png,1.443517
images/002508.png,1.470973
images/002509.png,-4.966194
images/002510.png,1.87872
images/002511.png,7.393992
images/002512.png,4.876303
images/002513.png,-4.660192
images/002514.png,-2.660951
images/002515.png,-6.217719
images/002516.png,4.831646
images/002517.png,7.879734
images/002518.png,9.195877
images/002519.png,-11.024782
images/002520.png,8.274485
images/002521.png,-4.199509
images/002522.png,4.029378
images/002523.png,10.089468
images/002524.png,3.056231
images/002525.png,-10.041111
images/002526.png,-1.705256
images/002527.png,-6.129892
images/002528.png,-5.157437
images/002529.png,6.7635
images/002530.png,2.602393
images/002531.png,-4.580622
images/002532.png,-4.186411
images/002533.png,-6.599432
images/002534.png,3.497463
images/002535.png,9.371612
images/002536.png,8.833035
images/002537.png,-6.195098
images/002538.png,4.957407
images/002539.png,7.885826
images/002540.png,5.000301
images/002541.png,-4.249539
images/002542.png,-4.764312
images/002543.png,3.0328
images/002544.png,-9.170625
images/002545.png,-8.790796
images/002546.png,2.728822
images/002547.png,8.467862
images/002548.png,-8.510753
images/002549.png,-2.782179
images/002550.png,6.287449
images/002551.png,-1.030301
images/002552.png,-8.806495
images/002553.png,5.10638
images/002554.png,5.063366
images/002555.png,5.577211
images/002556.png,9.797744
images/002557.png,2.149001
images/002558.png,-5.27684
images/002559.png,0.943028
images/002560.png,-8.482385
images/002561.png,-7.125831
images/002562.png,0.313368
images/002563.png,5.787122
images/002564.png,-5.422934
images/002565.png,-0.260113
images/002566.png,7.953504
images/002567.png,6.952979
images/002568.png,-0.679022
images/002569.png,4.162655
images/002570.png,-5.057664
images/002571.png,2.82462
images/002572.png,2.587807
images/002573.png,-3.445096
images/002574.png,-1.980622
images/002575.png,-1.996151
images/002576.png,4.354505
images/002577.png,4.882409
images/002578.png,2.246429
images/002579.png,2.425727
images/002580.png,2.147346
images/002581.png,6.430753
images/002582.png,6.644862
images/002583.png,2.231129
images/002584.png,-2.745151
images/002585.png,-0.374431
images/002586.png,-2.346358
images/002587.png,2.986092
images/002588.png,-7.531318
images/002589.png,-3.270749
images/002590.png,-9.456459
images/002591.png,-0.092033
images/002592.png,4.376843
images/002593.png,-8.357103
images/002594.png,7.24466
images/002595.png,1.458284
images/002596.png,1.028385
images/002597.png,-1.970871
images/002598.png,-1.052096
images/002599.png,4.680009
images/002600.png,-5.796609
images/002601.png,7.8969
images/002602.png,7.033125
images/002603.png,6.242661
images/002604.png,-1.659843
images/002605.png,-5.523388
images/002606.png,5.575552
images/002607.png,0.008697
images/002608.png,-4.011583
images/002609.png,-4.225531
images/002610.png,9.568046
images/002611.png,7.970537
images/002612.png,5.505275
images/002613.png,4.710292
images/002614.png,0.924354
images/002615.png,6.145821
images/002616.png,-3.154199
images/002617.png,6.687297
images/002618.png,3.579017
images/002619.png,4.394382
images/002620.png,6.048242
images/002621.png,4.826618
images/002622.png,1.582005
images/002623.png,-6.560987
images/002624.png,4.582072
images/002625.png,-3.76394
images/002626.png,4.706182
images/002627.png,-5.348115
images/002628.png,-5.038066
images/002629.png,-1.928138
images/002630.png,-2.230517
images/002631.png,-2.101463
images/002632.png,9.132128
images/002633.png,0.625857
images/002634.png,2.634582
images/002635.png,9.686499
images/002636.png,10.084696
images/002637.png,-10.944959
images/002638.png,-0.468036
images/002639.png,-4.301388
images/002640.png,-4.743078
images/002641.png,-3.741426
images/002642.png,-2.381926
images/002643.png,-0.174705
images/002644.png,-1.717512
images/002645.png,-0.828662
images/002646.png,9.015166
images/002647.png,-5.094039
images/002648.png,7.788383
images/002649.png,8.692339
images/002650.png,0.550066
images/002651.png,5.527913
images/002652.png,7.925615
images/002653.png,7.434046
images/002654.png,-2.340242
images/002655.png,4.21552
images/002656.png,7.457765
images/002657.png,0.983805
images/002658.png,0.44113
images/002659.png,9.158449
images/002660.png,-0.244671
images/002661.png,-2.576065
images/002662.png,-6.209677
images/002663.png,1.351051
images/002664.png,-6.438876
images/002665.png,-0.873774
images/002666.png,3.290569
images/002667.png,-3.849681
images/002668.png,7.636669
images/002669.png,-2.361175
images/002670.png,-3.73068
images/002671.png,-0.472726
images/002672.png,0.878964
images/002673.png,7.429707
images/002674.png,-9.542109
images/002675.png,5.504318
images/002676.png,-0.29549
images/002677.png,0.427186
images/002678.png,4.601833
images/002679.png,8.755455
images/002680.png,0.263788
images/002681.png,-4.741417
images/002682.png,9.014415
images/002683.png,-2.647561
images/002684.png,-6.145269
images/002685.png,2.948272
images/002686.png,-2.943307
images/002687.png,-7.918237
images/002688.png,-4.423656
images/002689.png,0.713742
images/002690.png,-6.727453
images/002691.png,1.218818
images/002692.png,7.726134
images/002693.png,-2.251997
images/002694.png,2.126402
images/002695.png,-3.9e-05
images/002696.png,8.337652
images/002697.png,6.275134
images/002698.png,-4.972137
images/002699.png,9.685304
images/002700.png,1.69999
images/002701.png,-2.410568
images/002702.png,8.271623
images/002703.png,7.952469
images/002704.png,-3.243077
images/002705.png,-8.943015
images/002706.png,2.113463
images/002707.png,3.592209
images/002708.png,6.720227
images/002709.png,-4.603107
images/002710.png,-7.276192
images/002711.png,7.140385
images/002712.png,-7.051965
images/002713.png,1.798432
images/002714.png,9.579975
images/002715.png,1.836761
images/002716.png,-3.600745
images/002717.png,-5.479401
images/002718.png,-2.21877
images/002719.png,1.152159
images/002720.png,8.490148
images/002721.png,1.756401
images/002722.png,5.104068
images/002723.png,-9.397328
images/002724.png,6.966378
images/002725.png,9.666527
images/002726.png,-0.320792
images/002727.png,4.903484
images/002728.png,6.103682
images/002729.png,-8.093729
images/002730.png,-5.976615
images/002731.png,7.643574
images/002732.png,-6.368649
images/002733.png,-3.344359
images/002734.png,-9.514705
images/002735.png,-2.483944
images/002736.png,9.674713
images/002737.png,-4.904618
images/002738.png,-7.017099
images/002739.png,-3.357811
images/002740.png,3.888967
images/002741.png,-6.176307
images/002742.png,-4.872908
images/002743.png,-4.118222
images/002744.png,-2.603442
images/002745.png,-1.714246
images/002746.png,-2.529311
images/002747.png,8.830134
images/002748.png,-4.049138
images/002749.png,7.987638
images/002750.png,4.859999
images/002751.png,9.757677
images/002752.png,1.870233
images/002753.png,-8.224106
images/002754.png,-0.752818
images/002755.png,3.515067
images/002756.png,-9.520241
images/002757.png,-2.725562
images/002758.png,-7.413014
images/002759.png,-1.60613
images/002760.png,5.268141
images/002761.png,-2.199321
images/002762.png,-8.890975
images/002763.png,0.41249
images/002764.png,2.894738
images/002765.png,1.724315
images/002766.png,-4.63775
images/002767.png,8.210531
images/002768.png,5.117939
images/002769.png,8.083988
images/002770.png,0.768751
images/002771.png,4.459889
images/002772.png,5.5002
images/002773.png,6.965053
images/002774.png,-1.356471
images/002775.png,0.335327
images/002776.png,8.265377
images/002777.png,4.628131
images/002778.png,-2.09611
images/002779.png,3.877988
images/002780.png,0.076899
images/002781.png,-2.19668
images/002782.png,-2.175623
images/002783.png,5.719248
images/002784.png,8.631871
images/002785.png,-2.80472
images/002786.png,8.262522
images/002787.png,6.786567
images/002788.png,-6.955212
images/002789.png,-2.630196
images/002790.png,3.218056
images/002791.png,5.457052
images/002792.png,-1.402914
images/002793.png,1.20531
images/002794.png,5.193654
images/002795.png,6.76973
images/002796.png,4.457406
images/002797.png,-5.294727
images/002798.png,8.259546
images/002799.png,-6.877837
images/002800.png,-1.737075
images/002801.png,4.582192
images/002802.png,8.146037
images/002803.png,-6.227997
images/002804.png,7.651277
images/002805.png,8.240129
images/002806.png,-5.320713
images/002807.png,5.180664
images/002808.png,-6.468837
images/002809.png,-4.729213
images/002810.png,-1.943572
images/002811.png,6.854082
images/002812.png,-6.419008
images/002813.png,1.183506
images/002814.png,8.554593
images/002815.png,7.578152
images/002816.png,3.753817
images/002817.png,-4.236649
images/002818.png,1.158614
images/002819.png,-5.285909
images/002820.png,-5.140397
images/002821.png,-4.186312
images/002822.png,-7.976446
images/002823.png,-2.073467
images/002824.png,3.533233
images/002825.png,-8.366276
images/002826.png,-2.768763
images/002827.png,7.806665
images/002828.png,-9.428914
images/002829.png,2.645949
images/002830.png,3.492463
images/002831.png,-2.197253
images/002832.png,4.584465
images/002833.png,-1.317458
images/002834.png,0.120191
images/002835.png,8.129497
images/002836.png,1.94801
images/002837.png,1.157179
images/002838.png,-4.89783
images/002839.png,6.633236
images/002840.png,3.829894
images/002841.png,9.109388
images/002842.png,8.641188
images/002843.png,8.503798
images/002844.png,0.61408
images/002845.png,4.705092
images/002846.png,8.124885
images/002847.png,-1.640556
images/002848.png,-3.973672
images/002849.png,3.130154
images/002850.png,5.922352
images/002851.png,6.318933
images/002852.png,0.514066
images/002853.png,3.233945
images/002854.png,0.073975
images/002855.png,2.244773
images/002856.png,4.751105
images/002857.png,8.827996
images/002858.png,9.070359
images/002859.png,4.385063
images/002860.png,8.304261
images/002861.png,8.166827
images/002862.png,3.803811
images/002863.png,5.550303
images/002864.png,4.431521
images/002865.png,0.466507
images/002866.png,-0.753369
images/002867.png,-2.709525
images/002868.png,7.471234
images/002869.png,-6.532441
images/002870.png,4.572979
images/002871.png,-4.188767
images/002872.png,-1.360875
images/002873.png,1.076235
images/002874.png,8.643074
images/002875.png,5.235989
images/002876.png,4.261749
images/002877.png,-10.293542
images/002878.png,0.527912
images/002879.png,-2.991914
images/002880.png,8.156119
images/002881.png,-7.5314
images/002882.png,0.299491
images/002883.png,7.885917
images/002884.png,7.088978
images/002885.png,-4.020879
images/002886.png,-10.735585
images/002887.png,5.341699
images/002888.png,-2.694652
images/002889.png,5.231117
images/002890.png,-5.789241
images/002891.png,-2.986236
images/002892.png,6.373019
images/002893.png,4.1815
images/002894.png,-2.233529
images/002895.png,8.391647
images/002896.png,1.866422
images/002897.png,6.296977
images/002898.png,0.206564
images/002899.png,5.639752
images/002900.png,-8.461727
images/002901.png,9.330987
images/002902.png,8.680236
images/002903.png,-1.685371
images/002904.png,0.316505
images/002905.png,0.38184
images/002906.png,-8.775718
images/002907.png,-1.202991
images/002908.png,4.375909
images/002909.png,-9.528419
images/002910.png,-9.714084
images/002911.png,5.942782
images/002912.png,-2.117663
images/002913.png,-0.443591
images/002914.png,7.415265
images/002915.png,0.899391
images/002916.png,5.213866
images/002917.png,6.674898
images/002918.png,1.925134
images/002919.png,-8.757976
images/002920.png,9.382858
images/002921.png,-1.095257
images/002922.png,8.921871
images/002923.png,4.75263
images/002924.png,-4.535039
images/002925.png,1.336842
images/002926.png,-0.161291
images/002927.png,3.843124
images/002928.png,0.859337
images/002929.png,8.722738
images/002930.png,5.874498
images/002931.png,1.085471
images/002932.png,-7.311102
images/002933.png,1.179008
images/002934.png,-3.15172
images/002935.png,-3.905881
images/002936.png,4.190114
images/002937.png,-0.593425
images/002938.png,-2.344522
images/002939.png,-1.477548
images/002940.png,-5.581752
images/002941.png,9.515051
images/002942.png,8.169342
images/002943.png,7.871057
images/002944.png,2.66055
images/002945.png,9.657095
images/002946.png,0.94654
images/002947.png,-8.857081
images/002948.png,7.058427
images/002949.png,0.484436
images/002950.png,-7.205955
images/002951.png,4.624432
images/002952.png,1.071042
images/002953.png,5.945289
images/002954.png,2.821687
images/002955.png,7.56546
images/002956.png,0.12472
images/002957.png,7.475768
images/002958.png,7.73031
images/002959.png,8.924638
images/002960.png,9.046685
images/002961.png,8.665627
images/002962.png,-2.652443
images/002963.png,-5.725077
images/002964.png,0.742113
images/002965.png,5.12486
images/002966.png,-5.388112
images/002967.png,1.723927
images/002968.png,-7.102107
images/002969.png,-0.377298
images/002970.png,-3.885488
images/002971.png,-7.297016
images/002972.png,-10.231491
images/002973.png,1.219259
images/002974.png,2.680363
images/002975.png,-7.966897
images/002976.png,9.296988
images/002977.png,-1.974879
images/002978.png,5.556785
images/002979.png,1.69467
images/002980.png,7.505741
images/002981.png,-8.191394
images/002982.png,-2.972178
images/002983.png,-6.200166
images/002984.png,1.757504
images/002985.png,2.787507
images/002986.png,7.049072
images/002987.png,3.026527
images/002988.png,-1.342995
images/002989.png,7.377939
images/002990.png,3.762979
images/002991.png,8.8646
images/002992.png,-7.880173
images/002993.png,7.575158
images/002994.png,-7.202117
images/002995.png,-2.623666
images/002996.png,-6.300062
images/002997.png,8.958651
images/002998.png,-6.604179
images/002999.png,9.764565
images/003000.png,6.734913
images/003001.png,7.365859
images/003002.png,1.610347
images/003003.png,1.007658
images/003004.png,-1.02964
images/003005.png,8.214988
images/003006.png,8.675756
images/003007.png,-0.650361
images/003008.png,1.981356
images/003009.png,-2.359072
images/003010.png,-10.512978
images/003011.png,0.529568
images/003012.png,-9.955648
images/003013.png,-2.084173
images/003014.png,-10.868949
images/003015.png,-1.7698
images/003016.png,6.972198
images/003017.png,-3.23886
images/003018.png,1.35456
images/003019.png,-2.400393
images/003020.png,5.394142
images/003021.png,-3.810793
images/003022.png,4.270359
images/003023.png,5.741426
images/003024.png,-7.324538
images/003025.png,-4.552835
images/003026.png,-0.744825
images/003027.png,-3.30559
images/003028.png,-3.410292
images/003029.png,-8.509071
images/003030.png,-8.475596
images/003031.png,-3.988431
images/003032.png,-5.508848
images/003033.png,-2.928978
images/003034.png,7.626168
images/003035.png,-3.860152
images/003036.png,0.56615
images/003037.png,-3.566824
images/003038.png,5.17455
images/003039.png,7.663584
images/003040.png,0.293072
images/003041.png,-7.11757
images/003042.png,0.031149
images/003043.png,-6.424158
images/003044.png,6.966163
images/003045.png,8.625279
images/003046.png,3.139737
images/003047.png,-3.158305
images/003048.png,1.502515
images/003049.png,3.578022
images/003050.png,2.834379
images/003051.png,-5.458339
images/003052.png,3.507486
images/003053.png,5.932713
images/003054.png,5.16945
images/003055.png,-2.608576
images/003056.png,0.263633
images/003057.png,-5.743658
images/003058.png,-7.678507
images/003059.png,9.334696
images/003060.png,9.429725
images/003061.png,5.202532
images/003062.png,-3.1193
images/003063.png,5.400812
images/003064.png,-2.730064
images/003065.png,-2.041832
images/003066.png,-5.422214
images/003067.png,7.982835
images/003068.png,-0.066804
images/003069.png,-4.14043
images/003070.png,1.877372
images/003071.png,9.716429
images/003072.png,-3.464545
images/003073.png,-3.338598
images/003074.png,7.939326
images/003075.png,1.057846
images/003076.png,6.738397
images/003077.png,3.605386
images/003078.png,10.242402
images/003079.png,-2.694247
images/003080.png,-2.436707
images/003081.png,-2.978121
images/003082.png,2.392409
images/003083.png,-8.069711
images/003084.png,5.933014
images/003085.png,8.161769
images/003086.png,2.306496
images/003087.png,5.15595
images/003088.png,3.981188
images/003089.png,1.398742
images/003090.png,6.542922
images/003091.png,3.82731
images/003092.png,-6.192315
images/003093.png,4.591321
images/003094.png,-0.854605
images/003095.png,3.894076
images/003096.png,8.93442
images/003097.png,-2.58247
images/003098.png,2.313015
images/003099.png,-0.01761
images/003100.png,-1.729222
images/003101.png,1.992614
images/003102.png,6.402471
images/003103.png,-4.03338
images/003104.png,-2.73874
images/003105.png,-6.948565
images/003106.png,-2.649441
images/003107.png,8.048587
images/003108.png,8.080183
images/003109.png,6.905789
images/003110.png,-8.601397
images/003111.png,-0.370542
images/003112.png,9.670563
images/003113.png,-9.548374
images/003114.png,7.681871
images/003115.png,-4.555334
images/003116.png,-4.116093
images/003117.png,4.785233
images/003118.png,3.335914
images/003119.png,5.392556
images/003120.png,4.903806
images/003121.png,-3.12198
images/003122.png,-1.98502
images/003123.png,-1.922151
images/003124.png,-0.521397
images/003125.png,7.161246
images/003126.png,-3.87652
images/003127.png,5.688838
images/003128.png,4.707306
images/003129.png,-2.596172
images/003130.png,-2.631742
images/003131.png,3.827598
images/003132.png,4.381031
images/003133.png,4.212758
images/003134.png,-8.455582
images/003135.png,2.140609
images/003136.png,7.918656
images/003137.png,8.604042
images/003138.png,-8.710907
images/003139.png,-5.637154
images/003140.png,0.996405
images/003141.png,-2.467233
images/003142.png,9.777738
images/003143.png,6.103675
images/003144.png,5.405547
images/003145.png,3.732718
images/003146.png,2.943156
images/003147.png,-1.390703
images/003148.png,-0.628352
images/003149.png,9.262594
images/003150.png,1.139047
images/003151.png,-4.151544
images/003152.png,4.787025
images/003153.png,9.615082
images/003154.png,6.37792
images/003155.png,1.901754
images/003156.png,8.42901
images/003157.png,-0.828033
images/003158.png,4.211579
images/003159.png,0.270469
images/003160.png,-4.248881
images/003161.png,0.603706
images/003162.png,-6.062483
images/003163.png,8.055932
images/003164.png,4.160694
images/003165.png,-4.560331
images/003166.png,8.174862
images/003167.png,0.799661
images/003168.png,6.892966
images/003169.png,-0.38053
images/003170.png,6.704066
images/003171.png,-2.961626
images/003172.png,8.311762
images/003173.png,3.287888
images/003174.png,-3.054165
images/003175.png,-6.96671
images/003176.png,2.66337
images/003177.png,6.742291
images/003178.png,-6.99394
images/003179.png,7.005664
images/003180.png,-2.663731
images/003181.png,9.963098
images/003182.png,8.344981
images/003183.png,-1.291592
images/003184.png,0.593098
images/003185.png,-6.636124
images/003186.png,-3.188318
images/003187.png,1.577379
images/003188.png,8.671537
images/003189.png,-5.565328
images/003190.png,-7.491026
images/003191.png,9.130582
images/003192.png,-10.822913
images/003193.png,7.965591
images/003194.png,-8.807216
images/003195.png,4.860037
images/003196.png,-4.42901
images/003197.png,-3.579644
images/003198.png,-5.420866
images/003199.png,1.041182
images/003200.png,5.791424
images/003201.png,-2.286113
images/003202.png,-3.50187
images/003203.png,-5.425833
images/003204.png,-2.30017
images/003205.png,0.186026
images/003206.png,9.761047
images/003207.png,3.707851
images/003208.png,7.401442
images/003209.png,3.105945
images/003210.png,6.450616
images/003211.png,3.098246
images/003212.png,0.582339
images/003213.png,5.375357
images/003214.png,-1.978426
images/003215.png,-8.931381
images/003216.png,8.130416
images/003217.png,-7.542318
images/003218.png,-2.84081
images/003219.png,-5.023873
images/003220.png,-1.963254
images/003221.png,7.639597
images/003222.png,3.728223
images/003223.png,2.065221
images/003224.png,-4.943598
images/003225.png,-6.916786
images/003226.png,-3.781953
images/003227.png,4.048894
images/003228.png,7.824587
images/003229.png,6.431036
images/003230.png,7.044898
images/003231.png,-7.08087
images/003232.png,10.272304
images/003233.png,6.036635
images/003234.png,4.488444
images/003235.png,2.274924
images/003236.png,-4.224812
images/003237.png,-9.526435
images/003238.png,-5.329217
images/003239.png,-4.173579
images/003240.png,-3.790731
images/003241.png,-3.480235
images/003242.png,9.99023
images/003243.png,2.268733
images/003244.png,6.037517
images/003245.png,7.86468
images/003246.png,9.773763
images/003247.png,7.06331
images/003248.png,1.705862
images/003249.png,5.650943
images/003250.png,1.520769
images/003251.png,-0.112716
images/003252.png,-7.955265
images/003253.png,1.70009
images/003254.png,0.53125
images/003255.png,-1.703908
images/003256.png,9.952917
images/003257.png,-5.449547
images/003258.png,3.79847
images/003259.png,4.217335
images/003260.png,2.90484
images/003261.png,8.893776
images/003262.png,-6.19916
images/003263.png,8.500516
images/003264.png,-8.265626
images/003265.png,-2.915576
images/003266.png,5.229467
images/003267.png,3.736675
images/003268.png,8.210326
images/003269.png,-5.947737
images/003270.png,-10.479138
images/003271.png,-4.173075
images/003272.png,4.175869
images/003273.png,-7.199036
images/003274.png,-1.348782
images/003275.png,-1.557279
images/003276.png,-3.509432
images/003277.png,-3.387962
images/003278.png,-1.656878
images/003279.png,-1.212202
images/003280.png,2.063057
images/003281.png,1.038436
images/003282.png,-1.187274
images/003283.png,4.252199
images/003284.png,-4.3541
images/003285.png,-0.103601
images/003286.png,-2.452147
images/003287.png,8.468398
images/003288.png,-8.522021
images/003289.png,-1.742564
images/003290.png,0.336804
images/003291.png,-2.7988
images/003292.png,-2.628797
images/003293.png,-2.130067
images/003294.png,-4.005681
images/003295.png,-1.146064
images/003296.png,-1.084383
images/003297.png,-1.943949
images/003298.png,-7.790121
images/003299.png,-0.366475
images/003300.png,2.203307
images/003301.png,-5.371259
images/003302.png,2.763818
images/003303.png,7.623335
images/003304.png,-8.851479
images/003305.png,-2.900997
images/003306.png,3.557552
images/003307.png,-5.6095
images/003308.png,10.108432
images/003309.png,-9.598478
images/003310.png,-1.106278
images/003311.png,-1.301949
images/003312.png,8.784637
images/003313.png,7.69446
images/003314.png,3.236372
images/003315.png,-4.915284
images/003316.png,3.918308
images/003317.png,6.002078
images/003318.png,-9.673655
images/003319.png,-10.10584
images/003320.png,-3.552648
images/003321.png,6.812064
images/003322.png,2.34498
images/003323.png,-6.735739
images/003324.png,-1.841249
images/003325.png,-8.647186
images/003326.png,-2.760169
images/003327.png,-3.065174
images/003328.png,8.794673
images/003329.png,5.906618
images/003330.png,5.199312
images/003331.png,-0.391306
images/003332.png,5.229838
images/003333.png,-3.891972
images/003334.png,-5.187208
images/003335.png,-5.362452
images/003336.png,10.116788
images/003337.png,-3.492551
images/003338.png,7.871726
images/003339.png,8.520545
images/003340.png,-5.794542
images/003341.png,-0.939405
images/003342.png,2.467155
images/003343.png,5.04998
images/003344.png,-2.296658
images/003345.png,8.957511
images/003346.png,-6.162314
images/003347.png,-1.991258
images/003348.png,-7.655852
images/003349.png,-3.686533
images/003350.png,-1.93292
images/003351.png,1.350799
images/003352.png,3.079792
images/003353.png,-2.741858
images/003354.png,5.260488
images/003355.png,9.338455
images/003356.png,4.002233
images/003357.png,6.962837
images/003358.png,2.671143
images/003359.png,-6.134152
images/003360.png,-0.997294
images/003361.png,9.626352
images/003362.png,5.769723
images/003363.png,4.09271
images/003364.png,-2.8861
images/003365.png,6.8236
images/003366.png,-0.677996
